host_ip,rssi_dbm,dist_m
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-79.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-78.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-72.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-75.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-77.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-76.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-74.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-73.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-71.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-63.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-64.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-65.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-66.00,1.500
172.20.10.4,-67.00,1.500
172.20.10.4,-67.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-68.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-70.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
172.20.10.4,-69.00,1.500
