host_ip,rssi_dbm,dist_m
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-69.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-68.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-67.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-66.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-65.00,4.000
172.20.10.4,-64.00,4.000
172.20.10.4,-64.00,4.000
172.20.10.4,-64.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-61.00,4.000
172.20.10.4,-61.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-62.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
172.20.10.4,-63.00,4.000
