host_ip,rssi_dbm,dist_m
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-71.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-66.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-67.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-68.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-70.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
172.20.10.3,-69.00,4.500
