host_ip,rssi_dbm,dist_m
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-57.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-58.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-59.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
172.20.10.2,-60.00,1.000
